longitude,latitude,name,comment,inscription,page_url,erected_by,erected_date,categories,credits
-94.584276,39.112457,Waterfront Town to Metropolis,"Near Main Street, Kansas City, ","By May of 1854 the air was already electrified by the sizzling-hot debate of pro-slavery versus anti-slavery when Congress passed the Kansas-Nebraska Act. Now, the western territory was open and available, and whoever settled Kansas first would determine its status as a free or slave state. A new frenzied wave of migration began. City of Kansas residents were acutely affected. Missouri was a slave state and most residents held a pro-South bias.  
 The addition of another free state on the Missouri border posed a threat. But the City of Kansas, with both its popular steamboat landing and its unsurpassed access to the new territory, held an economic advantage as this historic turn of events began to unfold. By 1880 the bluffs had been cut into the streets, the city ran several miles south of the river, the population was over 50,000, and the city was on its way to becoming a metropolis.  

  [Picture caption]  

 An idyllic scene of the City of Kansas from the opposite side of the river. Illustrations and Photographs courtesy of Missouri Valley Special Collections, Kansas City Public Library, Kansas City, Missouri.  
 [Side panel]  
 Which Scene Do You See?  
 Despite the idyllic river scene on the left, hordes of people were rushed up the Missouri River during the contentious 1850s. They crowded the steamboat landing before passing through the city bluffs and scurrying to establish their physical presence and to influence which party – pro-slavery or abolitionist – would prevail. By 1855 the flood of immigrants dramatically swelled the population of the little City of Kansas. In a two-year period, 1855-1857, the Gilliss house Hotel reported 27,000 new arrivals.  
   “In front of the town the broad bouldered landing slopping down to the water’s edge presented a confusing picture of immense piles of freight, horse, ox, and mule teams receiving merchandise from the steamer, scores of immigrants wagons, and a busy crowd of whites, Indians, half-breeds… Carts and horses wallowed in the deep excavations; and the houses stood trembling on the verge as if in fear of tumbling down. 

 Albert Richardson, spring 1857",https://www.hmdb.org/marker.asp?marker=87452,National Park Service and Kansas City Area Historic Trails Association,,"Abolition & Underground RR,Industry & Commerce,Settlements & Settlers,Waterways & Vessels","This page was last revised on June 16, 2016. This page originally submitted on  August 20, 2015, by Michael W. Kruse of Kansas City, Missouri.  This page has been viewed 193 times since then and 50 times this year. Photo    1. submitted on  August 20, 2015, by Michael W. Kruse of Kansas City, Missouri.  • Bill Pfingsten was the editor who published this page.  Editor’s want-list for this marker. A wide shot of the marker and its surroundings. • Can you help?"
-90.656041,30.293631,Maurepas Island,"On State Route 22, Maurepas, (On the left when traveling north)","Surrounded by Lake Maurepas, the Amite River, Bayou Pierre, the Petite Amite, and Blind River. Lake named by Iberville in 1699 for Comte de Maurepas. Area settled by French, Spanish, and German immigrants.",https://www.hmdb.org/marker.asp?marker=87502,"Department of Culture, Recreation and Tourism.",1982,"Exploration,Settlements & Settlers,Waterways & Vessels","This page was last revised on June 16, 2016. This page originally submitted on  August 21, 2015.  This page has been viewed 150 times since then and 35 times this year."
-82.8659,42.717942,Crawford Settlement Burying Ground,"On 26 Mile Road, Meade, (On the right when traveling east)","Revolutionary War veteran John Crawford and his wife, Ann, founded this cemetery in 1837. Ornate headstones exhibit trends in funerary art over two centuries, and the German script on markers reflects the migration of European immigrants after the Erie Canal opened in 1825. Veterans of every major war since the American Revolution are buried here. The community was named Meade in 1863, but remained locally known as the Crawford Settlement.",https://www.hmdb.org/marker.asp?marker=87681,Michigan Historical Commission Michigan Historical Center.(Marker Number S2170.),2006,Cemeteries & Burial Sites,"This page was last revised on June 16, 2016. This page originally submitted on  August 25, 2015, by Joel Seewald of Madison Heights, Michigan.  This page has been viewed 178 times since then and 35 times this year."
-76.578882,42.95267,Cold Spring Cemetery,"On State Street (State Route 38) , Auburn, (On the left when traveling south)",Cold Spring Cemetery  First Irish Catholic cem.  Resting place of immigrants  from famine in Ireland 1845-1850.  Many Civil War Vets buried here,https://www.hmdb.org/marker.asp?marker=87940,Ancient Order of Hibernians.,1999,Cemeteries & Burial Sites,"This page was last revised on June 16, 2016. This page originally submitted on  August 30, 2015, by Anton Schwarzmueller of Wilson, New York.  This page has been viewed 178 times since then and 36 times this year."
-85.891111,37.258698,L&N Railroad Bridge,"Near Charlie Dowling Road, near Munfordville, ","By 1857, the Louisville &amp; Nashville Railroad lacked only one connection for through trains to travel between the two cities—a bridge over Green River. Irish stonecutters John W. Key and sons were hired for two years to construct the piers that uphold the bridge, and German immigrant engineer Albert Fink designed and built one of his patented trusses. In its day, this bridge was the largest iron bridge in the United States, at 1,075 feet long. 
 
The bridge’s true importance became evident in 1861, as the armies of the Union and Confederacy sought control of the vital rail lines. This railroad bridge was the link that could draw northern forces south. In an odd turn of fate, in August 1861 when General Simon Bolivar Buckner received instructions to destroy the bridge, the Keys, who had joined Buckner’s rebel force, were detailed to set and blow the charges, dropping two spans into the river to prevent the Union from using the bridge. 
 
Three battles and five years of continuous military occupation followed, all for defense of the bridge. But the war would end, and trains would continue, and the stone piers that bore witness to the conflict still support the bridge today. 
 
(Left Illustration Caption) 
Albert Fink, a German immigrant and civil engineer, devised a type of bridge truss known as the “Fink Truss,” a patent design of overlapping wrought-iron king-post trusses with additional diagonal bracing. The piers are constructed of locally quarried limestone. 
 
(Center Image Caption) 
Plumb-bob used by John W. Keys and sons in building the bridge piers. 
 
(Right Illustration Caption) 
During occupation, armies would lay floors across the bridge’s rails to allow men, horses and wagons to cross in great numbers.",https://www.hmdb.org/marker.asp?marker=88353,Battle for the Bridge Historic Preserve,,"Bridges & Viaducts,Railroads & Streetcars,War, US Civil","This page was last revised on June 16, 2016. This page originally submitted on  September 8, 2015, by Duane Hall of Abilene, Texas.  This page has been viewed 215 times since then and 63 times this year."
-77.02812222,38.90344722,The Messer Building,"On 12th St. NW, Downtown, (On the left when traveling north)","The original Messer Building was developed by James A. Messer and occupied a portion of this site for over half a century until 1989. The Messer family, early Scottish immigrants who settled in the District of Columbia, have left their mark as skilled stone cutters on many government buildings, churches and private residences in the area. Their influence and efforts remain in areas of commerce, banking, government and civic leadership.",https://www.hmdb.org/marker.asp?marker=88823,,,Notable Buildings,"This page was last revised on  January 27, 2017. This page originally submitted on  September 21, 2015, by J. Makali Bruton of Querétaro, Mexico.  This page has been viewed 192 times since then and 36 times this year."
-75.60304,41.46839,Queen City Station,"On Lackawanna Avenue (PA 347), Olyphant,","Rail Events Queen City Station has served as a hub for special rail events such as the St. Patrick’s Day Parade Train, the Veterans’ Memorial Day Excursion, the Ghost Train, and Santa’s Train. Leaders from municipal partners in Carbondale and Jessup have worked with the Olyphant Business Association, the Lackawanna Heritage Valley Authority, Steamtown National Historic Site, and the Lackawanna County Railroad Authority and the business community to create special events that draw attention to Olyphant’s Main Street corridor, to celebrate special events and to enhance the awareness of the important role railroads played in the development of the Lackawanna Valley.  
Church Tours Churches as architectural “museum pieces” provide another expression of the ethnic diversity in Olyphant and the Lackawanna Valley. Unique stories abound of the people who founded various congregations and built most with limited resources. These houses of worship serve as a microcosm of the ethnic diversity of the entire valley. LHVA, the National Park Service and local church leaders have developed a walking tour of the architecturally and historically significant churches in Olyphant, preserving for the next generation the rich heritage of our region. A tour brochure may be obtained from local churches, the Olyphant Borough, many Olyphant businesses, or the Lackawanna Heritage Valley Authority. ( phone 876-6188)  
Senior Apartment Complex A public/private partnership facilitated by the Lackawanna Heritage Valley Authority is converting the former Olyphant Elementary School into an apartment complex for low-income elderly. The renovation and reuse of this vacant building will preserve a regionally significant structure and alleviate potential blight while meeting the demand for quality senior housing. Artifacts on display in the building’s public areas will tell the story of how immigrants were educated when they came to America.   
(Inscription under the image in the upper right corner)  The Veteran Special Train Excursion Train arrives at Queen City Station.  
(Inscription under the image in the center left)  St. Michael the Archangel Church was founded in 1909 by Polish immigrants.  
(Inscription under the image in the lower right)  The converted school building will contain 43 apartments for low-income elderly.",https://www.hmdb.org/marker.asp?marker=89289,Lackawanna Heritage Valley,,"Charity & Public Work,Churches, Etc.,Railroads & Streetcars","This page was last revised on June 16, 2016. This page originally submitted on  October 3, 2015, by Don Morfe of Baltimore, Md 21234.  This page has been viewed 118 times since then and 30 times this year."
-85.60335,31.73848333,"Barbour County's ""Little Scotland""/Pea River Presbyterian Church","On State Route 51, near Clio, (On the right when traveling north)","Barbour County’s “Little Scotland”  

In the 1820’s before the Creek Indian Cession, Scot immigrants from Richmond County, North Carolina, settled this area of west Barbour County. Few other regions outside the motherland of Scotland have had a larger proportion of people bearing the names of the great Highland clans. Between 1823-1960 within a five mile radius of Pea River Church, Highlanders with the names of Baxter, Currie, McCall, McDonald, McEachern, McInnis, McKay, McKinnon, McLean, McLendon, McLeod, McNeal and McRae lived. The families, serving the Lord, earned for the area the name “Little Scotland.”  

Pea River Presbyterian Church
(Continued from other side)

In 1823, immigrants from Richmond County, North Carolina, established the Pea River Presbyterian Church. Pea River was organized with fifteen members, eleven unnamed women and four men. The men were Gilbert McEachern, Daniel Currie, Alex McRae and Farquhuar McRae. Daniel Curie was chosen First Clerk of Session. Gilbert McEachern and Farquhuar McRae were chosen Ruling Elders. Pea River is the mother church to Clio, Louisville, and Union (Dale County) Presbyterian Churches.",https://www.hmdb.org/marker.asp?marker=89605,"Historic Chattahoochee Commission and Pea River
By David J Gaines,October 10, 20152. Pea River Pres",1993,"Churches, Etc.,Settlements & Settlers","This page was last revised on June 16, 2016. This page originally submitted on  October 13, 2015, by David J Gaines of Pinson, Alabama.  This page has been viewed 347 times since then and 97 times this year."
-75.85568,40.99553,Eckley Miners' Village,"On Main Street, Weatherly, ","Founded in 1854 as Fillmore, it was renamed for noted mining engineer Eckley Coxe. It was built to house anthracite coal miners and their families, many European immigrants. Coal patch towns like Eckley were common in northeast Pa. in the late 1800s and early 1900s. Colliery operations declined by the 1950s, but the site was restored for the 1970 film The Molly Maguires. Subsequently it was converted to a state historic site operated by PHMC.",https://www.hmdb.org/marker.asp?marker=89664,Pennsylvania Historical Museum Commission.,2015,"Industry & Commerce,Settlements & Settlers","This page was last revised on June 16, 2016. This page originally submitted on  October 16, 2015, by Don Morfe of Baltimore, Md 21234.  This page has been viewed 157 times since then and 39 times this year."
-91.282126,33.32977,Italian Immigrants On Sunnyside Plantation,"On South Lakeshore Drive, Lake Village, (On the right when traveling south)","In 1895 Austin Corbin, a New York banker and land developer, working with immigration officials brought 100 families from north central Italy to grow cotton at Sunnyside, a plantation located between the Mississippi River and Lake Chicot. These Italians struggled against exploitation, prejudice and language barriers, and many died of malaria and other lowland diseases. Many of their descendants are now among the leading citizens of Arkansas and the nation.",https://www.hmdb.org/marker.asp?marker=89774,Chicot County Historical Society,,"Agriculture,Settlements & Settlers","This page was last revised on June 16, 2016. This page originally submitted on  October 20, 2015, by Mark Hilton of Montgomery, Alabama.  This page has been viewed 317 times since then and 105 times this year."
-74.147301,40.780067,Wallace Glen,"On Passaic Avenue (County Route 699) , Kearny, (On the right when traveling south)",Dedicated to the memory of  Sir William Wallace The Great Scottish Patriot and Hero who fought for freedom for his countrymen and gave his life in this noble cause.  David A. Wallace A Scottish immigrant who had served his community and state with distinction. As a civic leader he gained the respect and trust of all who knew him.,https://www.hmdb.org/marker.asp?marker=90104,Town of Kearny,,Notable Persons,"This page was last revised on June 16, 2016. This page originally submitted on  October 30, 2015, by Bill Coughlin of North Arlington, New Jersey.  This page has been viewed 221 times since then and 55 times this year."
-78.0164,43.366305,Norway Colony,"On Norway Road, Kendall, (On the left when traveling north)","Norway Colony  Site of first Norwegian  settlement in America, 1825.  The ""Sloopers"" were the first  immigrant group to travel  on the completed Erie Canal.",https://www.hmdb.org/marker.asp?marker=90135,Sons of Norway / Kendall Historian,,"Settlements & Settlers,Waterways & Vessels","This page was last revised on June 16, 2016. This page originally submitted on  October 31, 2015, by Anton Schwarzmueller of Wilson, New York.  This page has been viewed 183 times since then and 35 times this year."
-95.960645,41.33773,A Little Town That Dreamed of Greatness,"On 30th Street, Florence, (On the right when traveling north)","Florence was born after the 1854 Kansas-Nebraska Act opened lands west of the Missouri River to speculators and settlers. Build on the grounds of Winter Quarters, founder James C. Mitchell named the new town after his granddaughter, Florence Kilbourne. The little town dreamed of greatness, hoping fora bridge across the Missouri River and a railroad. Florence was even the Capitol of Nebraska Territory for one glorious week, January 9-16, 1858. 

The town prospered as a supplier of goods and services to pioneers heading west. European immigrants landed here by riverboat before starting their long trek to Utah, California, or Oregon with handcarts or wagons.  

Boom turned to bust with the Financial Panic of 1857. Florence was on the verge of economic collapse by 1860. the Union Pacific railroad chose Omaha City as its terminus. A bridge across the Missouri River looked unlikely. The Territorial Capitol did not return to Florence. Its population decreased.  

A new wave of immigrants traveling on the historic Mormon Trail revived the community's economy. Florence became the official outfitting town for the 1860-1863 ""Down &amp; Back"" wagon trains originating in Salt Lake City. Florence served America's westward migration until railroad transportation ended the era of Overland Pioneer Trails.  

Florence remained a separate town until it was annexed by the city of Omaha in 1917. A bridge spanning the Missouri River became a reality in 1953, nearly 100 years after Florence's founder, J.C. Mitchell, first promoted the idea.",https://www.hmdb.org/marker.asp?marker=90576,,,Settlements & Settlers,"This page was last revised on June 16, 2016. This page originally submitted on  November 12, 2015, by Tom Bosse of Jefferson City, Tennessee.  This page has been viewed 303 times since then and 93 times this year. Last updated on   November 14, 2015, by Keith S Smith of West Chester, Pennsylvania. Photo    1. submitted on  November 12, 2015, by Tom Bosse of Jefferson City, Tennessee.  • Andrew Ruppenstein was the editor who published this page.  Editor’s want-list for this marker. A wide shot of the marker and its surroundings. • Can you help?"
-77.44438,40.90079,The Aaronsburg Story,"On East Aaron Square (PA 45), Aaronsburg,","Aaron Levy, a Jewish immigrant who founded this village in 1786, donated ground for Lutheran and Reformed congregations here and presented them with a pewter communion set. In remembrance of his generosity, 30,000 people gathered in Aaronsburg on October 23, 1949, for a day-long celebration of religious and racial understanding. It included a huge outdoor pageant on a natural stage just north of this site.",https://www.hmdb.org/marker.asp?marker=91035,Pennsylvania Historical Museum Commission.,1997,"Charity & Public Work,Churches, Etc.,Settlements & Settlers","This page was last revised on June 16, 2016. This page originally submitted on  November 28, 2015, by Don Morfe of Baltimore, Md 21234.  This page has been viewed 144 times since then and 34 times this year."
-98.6358,30.237112,Triumphing Over Tragedy &#8211; The Danz Family Story,"Near Ranch Road 1, near Stonewall, (On the right when traveling east)","“My memory does not begin with happy things.” 
– Mathilda Gruen Wagner, daughter of German immigrants, 1860s 
 
In 1845, hundreds of hopeful German immigrants came to the Texas Hill Country in search of land, political freedom and adventure. Johann “Casper” Danz, his wife Elisabeth and their baby boy Frederick were among them. 
 
Tragedy struck the Danz family many times. Soon after they arrived in Fredericksburg, Elisabeth and her son died from an epidemic.	Casper’s second bridge, Johannette Margarethe Knaup-Flick, died during childbirth. 
 
In 1857, Danz married his third wife, Johanne Dorothea Bock. This time the family flourished with eleven children. In 1860, the couple purchased the land you stand on today. Their descendants lived here until 1966, when the land became a park. 
 
 
Danz Cabin - Take a short walk up this trail to see the earliest German cabin in the park. The Danz family built this two-room (dogtrot) home in 1860. It is the second cabin they built (“Cabin B” marks the spot of the first). One room of the cabin served as both a bedroom and living space, and the other was a kitchen. Fireplaces provided heat for warmth and cooking. Outdoor stairways leading to the sleeping lofts save much needed space indoors. 
 
Cabin B - This cabin was moved here from a nearby community in 1974 to provide space for living history demonstrations and storage. This building sits atop a stone cellar that is believed to be the foundation of the Danz’ first cabin. 
 
Corral - Reconstructed of stacked split cedar posts. 
 
Well - About 30 feet deep and lined with hand-laid limestone. 
 
 
The Danz cabin is the oldest example of a German Hill Country home in the park. These humble cabins contrast sharply with the Sauer-Beckmann Farm’s Victorian refinements.",https://www.hmdb.org/marker.asp?marker=91094,,,Settlements & Settlers,"This page was last revised on June 16, 2016. This page originally submitted on  November 29, 2015, by Duane Hall of Abilene, Texas.  This page has been viewed 163 times since then and 57 times this year."
-74.5966,40.8738,Bridget Lockman Smith,"On Randolph Ave., Mine Hill, ","Bridget Lockman Smith and her husband John, immigrated from Ireland in the 1850’s following the Irish potato famine. They settled in Mine Hill with other Irish immigrant iron mine workers in a section then known as Irishtown. By the time Bridget purchased this double house in 1879 for $300, John had been killed in a local mining accident. She was living on one side raising two children while renting the other side to another Irish “widow of the mines” with six children. This historic site offers a unique glimpse into the past of working class families. Left virtually unchanged since it was built in 1855, the house had a simple conversion in 1912 to accommodate a single family. Listed on the New Jersey and National Registers of Historic Places, it represents an important intact example of worker housing in northern New Jersey. Restored and opened in 1998, the museum is staffed by volunteers on selected dates and by special arrangement to offer insight into the simple but difficult live of immigrant working women raising families in the late 1800’s. 
“…To my Sister May you ever be happy Live at your ease Have a good husband And do as you please. From your brother, John Smith, Mine Hill Dec. 31, 1884”- Autograph book “Galaxy Album”, a Christmas present to Miss Mame (Mary) Smith, daughter of Bridget Smith, from Miss Louisa Grimm on December 25, 1884.  
(Inscription in the boxes on the left)  #1 Bridget Lockman Smith is on the New Jersey Women’s Heritage Trail because as an Iron Miner’s widow she played as essential role in domesticity and integral place raising her children as a single mother, keeping the hearth fires burning after losing her husband in a mining accident.  
#2 The New Jersey Women’s Heritage Trail highlights a collection of historic sites located around the state that represent the significant contributions women made to the history of our state. The Heritage Trail brings to life the vital role of women in New Jersey’s past and present.",https://www.hmdb.org/marker.asp?marker=91506,Department of Community Affairs New Jersey Historic Trust-Department of Environmental Protection Historic Preservation Office,,"Industry & Commerce,Settlements & Settlers,Women","This page was last revised on June 16, 2016. This page originally submitted on  December 12, 2015, by Don Morfe of Baltimore, Md 21234.  This page has been viewed 162 times since then and 49 times this year."
-74.579203,40.886363,Saint Mary’s Church,"On Blackwell Street, Wharton, ","Noted architect Jeremiah O’Rourke designed this 1873 Gothic church. Built of local rough-cut stone, it features an open timber roof and jewel-toned stained glass. Early parishioners included immigrants who labored in nearby iron mines.",https://www.hmdb.org/marker.asp?marker=91508,"New Jersey Register of Historic Places, Morris County Heritage Commission.",2006,"Architecture,Churches, Etc.","This page was last revised on June 16, 2016. This page originally submitted on  December 12, 2015, by Don Morfe of Baltimore, Md 21234.  This page has been viewed 186 times since then and 36 times this year."
-77.32388889,37.18722222,"New Bohemia, VA","On Community Lane, New Bohemia, (On the left when traveling west)","Beginning in the late 1880's, this region of Prince George County along the Norfolk &amp; Western Railway became the center of the first largest settlement of Czech and Slovak immigrants in Virginia. Originally known as Wells Station, then Estes, it was renamed New Bohemia in 1911 at the request of those settlers. Forming a community of homes, general stores, a church, hotel, school and neighborhood meeting hall, this small group of agrarian immigrants reclaimed and restored 12,000 acres of farmland left barren following the Civil War. In the 21st Century, many of the original family farms nearby continue to contribute to local growth and economy.  

On the adjacent 12 acre site, deeded to the Diocese of Richmond by Marie O. Hanzlik, 29 Czech families (which included Josef Machat, Sr., leading Czech settler in Virginia) established the first Czech Catholic Parish in the Commonwealth. The initial church building was dedicated in 1906, followed by the erection of the Parish Hall and dedication of the Parish Cemetery in 1908. The parish remains active and vibrant, and together with the surrounding areas, bears witness to the acculturation of the Czech-Slovak immigrants into American society. This site is listed on the Virginia and National Register of Historical Places, February 8, 2012.",https://www.hmdb.org/marker.asp?marker=91748,,,"Agriculture,Churches, Etc.,Settlements & Settlers","This page was last revised on  June 22, 2016. This page originally submitted on  December 21, 2015, by Bernard Fisher of Mechanicsville, Virginia.  This page has been viewed 226 times since then and 50 times this year."
-122.425644,37.870194,Honoring the Contributions of Chinese Immigrants,"Near Perimeter Road, Tiburon, ","In 1979, local restaurant owner ""Trader"" Vic Bergeron donated this monument in recognition of the contributions of Chinese immigrants to America. Originally located at the site of the former Asiatic Dining Hall, it was relocated to this overlook in 2006 during the Immigration Station renovation.   
1979年，一位當地經營餐館的業主魏克. 
波格龍揭款建這個紀念碑，紀念華人移民 
為美國做出的貢獻。原來立於前「亞州傻 
餐廳」，後在2006年重建移民鶴留所遺址 
時移至此可俯嫩大海的地方。",https://www.hmdb.org/marker.asp?marker=91809,,,Asian Americans,"This page was last revised on June 16, 2016. This page originally submitted on  December 24, 2015, by Andrew Ruppenstein of Sacramento, California.  This page has been viewed 305 times since then and 36 times this year."
-83.740773,43.326473,Michigan's German Settlers,"Near , Frankenmuth, ","Fifteen German immigrants from Franconia, Bavaria, led by the Rev. August Craemer, founded Frankenmuth in 1845. They were advised to settle here by the Rev. Frederick Schmid, Lutheran pastor of Ann Arbor's German colony, founded in the 1820's. Other German agricultural villages were founded in the Saginaw Valley in the 1840's and 50's. Here, as in many other areas of Michigan, German settlers have contributed greatly to the state's cultural heritage.",https://www.hmdb.org/marker.asp?marker=92070,,1958.  (Marker Number 170.),Settlements & Settlers,"This page was last revised on June 16, 2016. This page originally submitted on  January 5, 2016.  This page has been viewed 200 times since then and 37 times this year."
-108.968041,41.762224,Immigrants,"On Main Street (State Route 371) , Superior, (On the left when traveling north)","The people who moved into Superior were from diverse ethnic backgrounds. They came from Austria, Slovenia, England, Wales, Scotland, Germany, Italy, Japan and Greece. Other nationalities loved (sic) and worked in various Superior communities contributing much the growth and development of the area. They all shared the hardships and difficulties of relocating to a new nation and living in a remote coal town.  
Edith Sunada, whose mother came from Japan to live in Superior states: ""my mother thought she's reached the end of the world. Well, you can imagine what Superior looked like in those days. It just had no trees.""  
Mrs. Sunada cried for days, but eventually adjusted to life in the coal camp. The Sunadas stayed and raised their family in Sweetwater County despite first impressions. They, like other immigrants, found opportunities to gain employment in the remote coal town along Horse Thief Creek.",https://www.hmdb.org/marker.asp?marker=92210,"The People of the Town of South Superior, The Wyoming Department of Environment, Tern Engineering, Western Wyoming Community College, Noel Griffith & Associates, Sweetwater County Commissioners, Linda Tallifero, Larry Calier and Fred Radosovich",,"Asian Americans,Settlements & Settlers","This page was last revised on June 16, 2016. This page originally submitted on  January 14, 2016, by Barry Swackhamer of San Jose, California.  This page has been viewed 296 times since then and 58 times this year."
-84.31676389,40.49443056,New Knoxville: The Ladbergen Kinship,"On North Main Street, New Knoxville, (On the left when traveling north)","Side 1 The history of New Knoxville provides one of the best examples of chain migration to America. After the Shawnee were removed from what would become Auglaize County, James Knox Lytle, cousin to James Knox Polk, purchased land in Washington Township. Lytle platted a village of 102 lots in 1836, calling it Knoxville to honor his mother's family. Meanwhile, newly married Wilhelm and Elisabeth Fledderjohann Kuckhermann (later Kuck) immigrated from Ladbergen in northwest Germany. Having missed their boat to St. Louis, the couple lived briefly in Stallostown (Minster) and Bremen (New Bremen). They wrote home, encouraging others to emigrate; in the summer of 1835 the Fledderjohanns (Elisabeth's family), Meckstroth's, and Lutterbecks arrived. The families bought land near the site of Knoxville.  Side 2 Establishment of the village coincided with the earliest wave of German immigration to the United States. The former Ladbergers' reports from Ohio prompted an exodus to America, especially among those with limited economic opportunities. In many cases, immigrants arranged for their relatives and friends to follow them, creating a chain migration. Until 1850, all the settlers in Knoxville (renamed New Knoxville in 1858) were from Ladbergen. Later, others from northwest Germany joined Ladbergers in settling here. The immigrants' shared culture included agricultural and architectural traditions, Protestant piety, and language - Platt Deutsch (Low German). For more than a century New Knoxville residents were trilingual, using Platt, High german, or English at home, school, church, and in their rural lives. 
Auglaize County Historical Society
New Knoxville Historical Society
E.R. Kuck Family Trust
The Ohio Historical Society 2009 7-6",https://www.hmdb.org/marker.asp?marker=92310,Auglaize County Historical Society New Knoxville Historical Society E.R. Kuck Family Trust The Ohio Historical Society.(Marker Number 7-6.),2009,Settlements & Settlers,"This page was last revised on June 16, 2016. This page originally submitted on  January 22, 2016, by Michael Baker of Lima, Ohio.  This page has been viewed 266 times since then and 85 times this year."
-77.03556111,35.10796667,Baron Christoph von Graffenried,"On East Front Street, New Bern, (On the right when traveling north)","Was a citizen of Bern, Switzerland. Led Swiss and Palatine immigrants to N.C. where in 1710 he founded New Bern.",https://www.hmdb.org/marker.asp?marker=92398,North Carolina Office of Archives and History.(Marker Number C-10.),2014,Settlements & Settlers,"This page was last revised on June 16, 2016. This page originally submitted on  January 27, 2016, by Kevin W. of Stafford, Virginia.  This page has been viewed 238 times since then and 38 times this year."
-78.02138,43.227877,"First Norwegian Immigrants Landed in Holley, 1825","Near East Avenue, Holley, (On the left when traveling south)","1. Fifty-two ""Sloopers,"" the first group of Norwegian immigrants to North America, departed from Stavanger on July 4, 1825. Fifty-three arrived in New York City on October 9, a baby having been born en route.  2. Their 54 feet long slop, the ""Restauration,"" exceeded the maximum of sixteen passengers allowed under U.S. maritime law. The boat was therefore impounded, the captain arrested, and a $3,150 fine levied. However, President John Quincy Adams pardoned them.  3. The ""Sloopers"" traveled up the Hudson River and along the newly-completed Erie Canal, meeting Governor De Witt Clinton and the ""Seneca Chief"" en route to Holley, where they disembarked near this site in late October.  4. They continued on foot to Lake Ontario in what is now the Town of Kendall where Slooper Cleng Peerson had bought land for them.  5. Lars Larson Geilane remained in New York to sell the sloop. By the time he reached Albany, the canal was closed for the season. So, he ice skated the 290 miles to Holley, the longest such feat in history.  Larson was the spiritual leader of at least 28 sloopers affiliated with the Religious Society of Friends (Quakers). Most of the others were followers of the Lutheran dissenting pastor, Hans Nielsen Hauge. They were fleeing religious persecution in Norway.  6. Later, Larson built this house on Rochester's Atkinson Street and became a successful canal boat builder.",https://www.hmdb.org/marker.asp?marker=92529,"Grieg/Odin Sons of Norway Lodge, Village of Holley, Rochester Friends Meeting (Quakers",,"Settlements & Settlers,Waterways & Vessels","This page was last revised on June 16, 2016. This page originally submitted on  February 9, 2016, by Anton Schwarzmueller of Wilson, New York.  This page has been viewed 267 times since then and 38 times this year."
